id,sr,index,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis
468b95f8e,48000,72000,2880,3881.3604,511.50372,14033.8545,0.11686736,4334.462,1.9790015,7.1372313
fce149154,48000,74880,2880,3889.7502,451.69562,15875.5205,0.11062012,4502.377,2.0501578,7.1861777
b626684ac,48000,77760,2880,3889.4136,406.35596,14095.3125,0.116596155,4337.898,1.9897902,7.14002
d7367f918,48000,80640,2880,3848.2659,503.03116,16050.0,0.11895622,4686.5605,1.9075282,6.4459786
1dfd9fb0a,48000,83520,2880,3963.9111,470.34192,14623.958,0.13196181,4486.139,1.7806022,6.189662
b5029bb5d,48000,86400,2880,4174.95,374.9533,15833.333,0.13005218,4646.4897,1.7293897,5.898224
442bd1dcf,48000,89280,2880,4181.903,382.97366,14230.208,0.13080572,4496.585,1.6231277,5.682817
088d4f720,48000,92160,2880,4630.011,369.51428,17057.291,0.14234377,4880.873,1.5254123,5.0609674
9254b109b,48000,95040,2880,4324.25,392.61017,15957.292,0.13508777,4767.8804,1.5712959,5.261279
8fef301df,48000,97920,2880,4304.3213,335.97968,14133.333,0.14654465,4471.8647,1.4755656,5.150949
bc43aebaa,48000,100800,2880,4664.638,397.2235,15008.333,0.1509277,4564.88,1.4236586,4.9908733
efd3eceb2,48000,103680,2880,4332.645,517.042,14815.625,0.13172735,4595.436,1.566626,5.4690275
d8ff5d25a,48000,106560,2880,4079.1362,671.9368,14210.417,0.12754366,4572.1377,1.6168932,5.5851293
d558d9166,48000,109440,2880,4332.691,533.8578,14601.5625,0.14144665,4564.1333,1.5194153,5.2332463
a73972cc2,48000,112320,2880,4226.0117,605.8803,14536.9795,0.14158009,4607.4956,1.5019057,5.057523
a23835a4f,48000,115200,2880,4000.7617,715.5013,13882.292,0.13856688,4548.2646,1.5079638,5.0749683
c6800c944,48000,118080,2880,4308.491,698.9252,14797.917,0.14338054,4622.7544,1.4662548,4.971227
c8e0494bb,48000,120960,2880,3932.3486,775.07086,13448.4375,0.13608405,4457.063,1.4872626,5.041769
7f9d42c2e,48000,123840,2880,4151.991,735.60114,13758.8545,0.1385177,4458.308,1.4587052,4.992956
15c613b46,48000,126720,2880,4587.515,476.89713,15920.3125,0.14242448,4711.78,1.4358978,4.8856096
92f831858,48000,129600,2880,4964.48,784.0405,16641.146,0.14460976,4810.6045,1.2995008,4.47799
400eaf3a3,48000,132480,2880,5013.808,685.74817,16733.854,0.15678917,4925.614,1.2380617,4.147803
7868e9150,48000,135360,2880,5211.2617,641.5388,17196.354,0.16362177,4967.858,1.2179261,4.04928
59338bcff,48000,138240,2880,5494.748,549.94073,17035.938,0.16768993,4907.202,1.1372781,3.9021456
1fc63f169,48000,141120,2880,5381.8423,651.7668,17184.896,0.15614197,5039.5337,1.1332266,3.8199456
0d8da46ad,48000,144000,2880,5512.811,690.0231,17402.084,0.1655889,5124.692,1.0870335,3.6370103
2875afc36,48000,146880,2880,5464.87,737.40393,17302.084,0.16353402,5106.33,1.0627797,3.5813694
df37f7776,48000,149760,2880,5319.3105,709.10095,16326.5625,0.15875386,4852.6016,1.0244716,3.661981
2ab70cb1a,48000,152640,2880,5305.613,989.19946,16692.188,0.14693592,4946.5957,1.039112,3.7185466
b737932b1,48000,155520,2880,5618.438,1135.9386,16787.5,0.1516001,4926.874,0.95661926,3.5383327
ef874c347,48000,158400,2880,5385.0,1313.0756,15247.917,0.13550973,4775.2305,0.9285543,3.5947628
36f444da9,48000,161280,2880,5747.638,1094.6562,16250.5205,0.14170891,4794.7456,0.85527545,3.5139914
419ea75fe,48000,164160,2880,5666.633,1073.1378,16135.9375,0.15145245,4780.9297,0.8961192,3.5602078
cd4ca5780,48000,167040,2880,5479.4194,941.0393,15981.25,0.16425231,4829.9263,0.9461851,3.4680786
b586b542a,48000,169920,2880,5165.1187,1297.8558,14673.958,0.15714446,4726.981,0.98095685,3.590152
4016454f4,48000,172800,2880,5170.278,1025.6173,14496.3545,0.15744592,4574.0396,1.0494624,3.8586447
9e2eaea34,48000,175680,2880,5166.4395,1347.8884,14385.9375,0.1530953,4427.505,1.1235685,4.187842
4c536e49f,48000,178560,2880,5327.8506,1312.8318,13978.125,0.14982408,4321.433,1.026348,4.124057
b62217c87,48000,181440,2880,5571.0264,1970.0978,13777.083,0.14604908,4185.436,0.95242745,4.1682158
c5587f405,48000,184320,2880,5564.8604,1327.2013,14229.6875,0.15122521,4391.7627,0.93738437,3.896778
ec4a5030d,48000,187200,2880,5971.22,1150.7339,17232.812,0.16913167,4957.849,0.9612573,3.5180125
32793f51c,48000,190080,2880,5453.627,1366.1252,15146.3545,0.15205887,4612.1245,1.0707844,4.0083413
34b02a33e,48000,192960,2880,5162.3433,1303.9059,15130.7295,0.14958097,4696.7295,1.1346712,4.0548162
4cf2d7208,48000,195840,2880,5470.066,994.0436,17290.625,0.16684674,5097.7666,1.1111379,3.7073283
fa7df93d6,48000,198720,2880,7027.1978,3365.8147,18235.416,0.16001439,5261.011,0.6531832,2.8677065
4f757bac9,48000,201600,2880,7472.4277,2630.192,17501.562,0.16962221,5158.891,0.47329903,2.6249151
6321be897,48000,204480,2880,6800.768,1851.2323,17036.979,0.17014135,5239.3364,0.6210888,2.6703258
345550856,48000,207360,2880,6128.9834,1255.9717,16658.334,0.16320089,5246.062,0.808395,2.9490201
9c40d7e00,48000,210240,2880,6435.182,1436.6107,17166.666,0.16924578,5350.5684,0.7281362,2.7449968
1b513066a,48000,213120,2880,5838.99,1091.6237,17025.521,0.1610118,5111.3276,0.95159674,3.4118667
041260310,48000,216000,2880,5114.875,888.23157,16053.6455,0.14574273,4809.825,1.2207032,4.271209
ccc6ace28,48000,218880,2880,5017.228,1123.2462,15454.6875,0.15025705,4766.2324,1.2324829,4.2620893
ae5e1e039,48000,221760,2880,6276.5376,1253.4746,16136.9795,0.17092142,5006.8677,0.7713689,2.9874482
f449b7aa9,48000,224640,2880,6748.4404,2007.0378,16011.9795,0.15646034,4919.293,0.60807776,2.8419337
83c361a47,48000,227520,2880,6979.2964,2323.2275,16083.8545,0.168723,4900.345,0.5757603,2.7566104
c04e61962,48000,230400,2880,6503.5415,2884.7854,15444.792,0.1627624,4671.7637,0.6905803,3.086955
f61a84866,48000,233280,2880,6186.946,1311.713,15696.875,0.17725587,5078.2173,0.77439016,2.8147845
bd6b29eed,48000,236160,2880,5686.5244,1168.9996,15758.333,0.16872357,5097.646,0.94623065,3.0896268
06da4716c,48000,239040,2880,4845.27,1363.2979,15456.25,0.1583329,4892.073,1.245715,3.9416625
3d1fdbfd4,48000,241920,2880,4283.6826,1783.4799,14797.917,0.14295128,4616.724,1.453853,4.7679834
a96351cb1,48000,244800,2880,4347.1787,1005.77136,14502.083,0.14092173,4542.7627,1.4781277,4.9532194
d00179211,48000,247680,2880,4149.2036,960.3275,14234.375,0.1378915,4483.1187,1.6183676,5.48201
f3ec24892,48000,250560,2880,4017.6943,1324.591,13551.042,0.13355662,4378.625,1.5993055,5.5272937
b9da86bba,48000,253440,2880,4069.7979,973.894,13615.625,0.13186765,4405.4146,1.592731,5.455876
118162fd1,48000,256320,2880,4011.2805,1043.9174,13203.125,0.1262504,4348.792,1.6887106,5.9088693
0a10be323,48000,259200,2880,3903.665,1278.7793,12610.9375,0.12461417,4229.284,1.7174543,6.077196
af6b38335,48000,262080,2880,3951.6218,1272.4624,12511.9795,0.12476228,4206.949,1.6938094,5.989855
bbfac444c,48000,264960,2880,3947.017,1282.0498,13437.5,0.13082835,4323.7793,1.6907004,5.867297
02ba221be,48000,267840,2880,3709.5903,2135.826,12744.792,0.12002066,4320.495,1.7710707,6.1896634
877fd3946,48000,270720,2880,4088.7112,1962.3737,14238.0205,0.124839336,4456.25,1.7175958,5.9525
182ef4797,48000,273600,2880,4061.765,1679.267,14246.3545,0.12018962,4470.691,1.6978098,5.848989
76fcd0da3,48000,276480,2880,4060.143,1480.3898,13741.667,0.12058113,4321.4526,1.8362173,6.509733
bbb4fbc7d,48000,279360,2880,3927.5417,1616.9458,13718.75,0.11901137,4321.3896,1.893345,6.7261653
058f3cd4c,48000,282240,2880,4029.207,1477.2915,13386.9795,0.114753656,4293.577,1.8273457,6.5526953
1021114d5,48000,285120,2880,3657.9976,2354.6233,11581.7705,0.1053976,4100.8325,1.9170076,7.0930095
c95b37970,48000,288000,2880,3945.4011,1475.1381,13840.1045,0.12090558,4380.182,1.7330267,5.95743
8b7e1837f,48000,290880,2880,3935.3674,1203.4875,13744.2705,0.12517907,4293.858,1.7257385,5.953538
892845fcb,48000,293760,2880,3653.15,962.5316,11483.8545,0.11710399,4030.7065,1.773547,6.487634
e54f27194,48000,296640,2880,3717.4932,1879.0248,12135.9375,0.11495766,4244.7275,1.7998813,6.459972
73d0418b7,48000,299520,2880,4078.8008,1432.3373,13404.167,0.1202917,4508.386,1.6431932,5.638833
d23b563f3,48000,302400,2880,4034.0737,1273.535,15177.083,0.12271805,4684.645,1.767432,5.906409
9ecedf20a,48000,305280,2880,4224.227,1225.3091,15486.458,0.12856047,4677.8433,1.7069408,5.730032
5ae692e42,48000,308160,2880,3823.3381,1671.8837,12846.875,0.11804884,4318.9956,1.7289261,6.0667977
c415f7b69,48000,311040,2880,3748.6956,1767.7643,12027.083,0.11928944,4102.406,1.7385608,6.2508516
91a8ef653,48000,313920,2880,3693.0452,1415.0928,11590.625,0.11287764,4104.784,1.7490916,6.3683023
47ef1fca1,48000,316800,2880,3604.9653,1978.1506,12570.833,0.11831873,4274.9756,1.8106947,6.3574624
367cbd4cb,48000,319680,2880,3596.514,1708.5098,12305.208,0.12042831,4244.779,1.8017309,6.2532215
6af1c7a01,48000,322560,2880,3677.1396,1653.6714,12595.833,0.12109436,4301.2734,1.7423282,6.003719
622325ee3,48000,325440,2880,4071.6716,1786.3469,13989.583,0.13172804,4448.694,1.5209992,5.0768895
ab4913629,48000,328320,2880,4697.881,2185.0146,14371.3545,0.1396674,4446.4927,1.2098466,4.228845
f386b9d4f,48000,331200,2880,4866.959,2084.8806,14589.0625,0.14601406,4575.8325,1.0994895,3.842154
d5f63dccb,48000,334080,2880,4975.2153,1784.384,14641.667,0.14557521,4526.4863,1.1559329,4.0987034
cb02ef2e3,48000,336960,2880,5260.408,1366.1119,15453.125,0.15347236,4756.605,1.1442782,3.9916613
9a3454b5e,48000,339840,2880,4787.924,1522.5618,14793.2295,0.13861854,4581.4395,1.3673066,4.6913986
a942b955d,48000,342720,2880,4501.917,1299.4897,15682.8125,0.13317262,4762.6587,1.5795134,5.2465887
2893a97b6,48000,345600,2880,3886.6853,1036.0614,14135.9375,0.11725792,4465.9854,1.9500784,6.7465754
82db7ed6a,48000,348480,2880,3487.3577,1782.1567,12961.9795,0.10588394,4391.4653,2.0701358,7.341916
1087f254c,48000,351360,2880,3453.0117,1184.5934,14130.208,0.09838716,4499.5137,2.170577,7.6446004
2e62ce755,48000,354240,2880,3447.7979,1030.0236,14648.958,0.09435751,4498.094,2.2509604,7.9809775
4a9625d70,48000,357120,2880,3403.0063,1115.2976,15385.417,0.09164175,4536.6694,2.2983484,8.146369
abb2115c7,48000,360000,2880,3327.347,1282.3066,13462.5,0.09126538,4376.325,2.3426833,8.523319
0423648f4,48000,362880,2880,3391.2856,924.2212,14126.042,0.095328726,4412.003,2.295563,8.266519
942afbc86,48000,365760,2880,3213.096,1164.4836,10890.625,0.09368833,4022.398,2.345182,9.013417
c7fea1443,48000,368640,2880,3078.4756,1537.41,10392.1875,0.09575887,3864.4744,2.2289197,8.624271
82657e614,48000,371520,2880,3187.902,1253.8918,10647.3955,0.10215382,3837.4846,2.0491822,7.743308
8fcca1bdb,48000,374400,2880,3401.1135,1115.596,10900.5205,0.10347822,3957.9792,1.9760128,7.3144245
5786e23b5,48000,377280,2880,3642.4595,1182.1759,11066.1455,0.109662265,4059.0872,1.6863725,5.9479437
c09501dbd,48000,380160,2880,3608.6306,1174.154,11372.3955,0.11781813,4017.413,1.6869115,5.9237146
20ed06bd8,48000,383040,2880,3731.1528,1516.6941,13078.6455,0.12460039,4343.503,1.6605428,5.6106133
52e64ddfd,48000,385920,2880,3999.443,1394.1743,13167.708,0.12516893,4314.347,1.5496331,5.282684
30b109f83,48000,388800,2880,3626.6,1809.5863,11708.333,0.11257233,4184.2817,1.7245693,6.0329633
5c2bf7c45,48000,391680,2880,3603.8767,1361.4718,11704.6875,0.11281196,4126.547,1.8820488,6.7786484
0c51fa6b7,48000,394560,2880,3513.3496,1367.9941,11453.6455,0.11167099,4094.4983,1.9795927,7.2378974
a0d0ca5c0,48000,397440,2880,3370.6743,1178.9022,10995.3125,0.100264005,4075.1306,2.0602858,7.6240892
533b42018,48000,400320,2880,3033.9456,1255.0972,10833.8545,0.09323741,4006.9316,2.3654218,9.087315
f258206a0,48000,403200,2880,3097.047,1317.5415,10563.542,0.096007325,4009.0107,2.2776752,8.698053
0252cd5bd,48000,406080,2880,3227.2327,1139.3469,11033.333,0.10117985,4069.4604,2.2538843,8.500222
204626e4f,48000,408960,2880,3788.645,1166.022,13768.2295,0.11805475,4363.901,1.740746,5.9247594
84b4bf9f9,48000,411840,2880,3627.5627,1041.1301,12805.7295,0.11439871,4243.83,1.8159673,6.341296
b2329c875,48000,414720,2880,3754.4233,816.5123,14014.0625,0.121844776,4376.4297,1.7873002,6.011974
caf4f26e3,48000,417600,2880,3591.0205,696.6105,13847.3955,0.114673086,4487.293,1.8783665,6.3725286
8389f0783,48000,420480,2880,3325.9111,617.0122,12542.1875,0.109317094,4286.8936,2.1338315,7.673306
70479514a,48000,423360,2880,3272.6604,660.4221,13813.0205,0.10565838,4426.304,2.2474918,7.969097
aedc7ec8e,48000,426240,2880,3246.5042,876.82935,14136.458,0.094970234,4468.841,2.3312705,8.275641
848fa3506,48000,429120,2880,3650.3044,879.50104,15443.75,0.10341691,4717.6333,2.0510838,6.8117294
2ef390aff,48000,432000,2880,4251.9634,710.2355,17566.666,0.113483086,5029.2964,1.6900343,5.361664
c5cca0d10,48000,434880,2880,4141.3325,739.2851,19573.959,0.11545756,5288.0547,1.8194512,5.5444036
46c3ff77d,48000,437760,2880,3720.7678,723.249,19664.062,0.09188266,5174.5635,2.0631857,6.483795
1f5d255f6,48000,440640,2880,3850.1897,644.46716,19677.604,0.09054739,5449.5215,1.9813433,5.9607544
3132ed76a,48000,443520,2880,4047.698,713.97375,19687.5,0.09474192,5763.1978,1.8790276,5.33031
62f498512,48000,446400,2880,4311.7456,632.28577,19687.5,0.10869416,5941.503,1.7423948,4.747671
1a91236a6,48000,449280,2880,4097.4214,561.37445,19687.5,0.10516029,5811.6353,1.8120687,5.0627856
2700b0f97,48000,452160,2880,4013.4236,607.0685,19680.209,0.099921234,5583.079,1.9641666,5.761171
c45ac2850,48000,455040,2880,3973.846,597.3335,19682.291,0.08977245,5731.1714,1.9644277,5.6396008
e3e1384a1,48000,457920,2880,4057.7605,509.2755,19687.5,0.09572021,5909.1646,1.8884044,5.226651
8a6250f02,48000,460800,2880,4234.701,395.45624,19687.5,0.107901074,5839.9097,1.8345025,5.085806
6dd5cbdaf,48000,463680,2880,4478.6855,397.3124,19687.5,0.11315087,5909.7305,1.6906892,4.664099
d7a2594de,48000,466560,2880,4238.744,506.8939,19687.5,0.09987104,5846.5723,1.7925998,5.0385103
3f5b3c543,48000,469440,2880,3876.0376,469.98132,19685.416,0.08961977,5544.0425,2.0091724,5.9455886
8bfa82173,48000,472320,2880,3977.1357,426.01227,19681.25,0.09898334,5505.485,1.9901803,5.9074574
e1f80ed49,48000,475200,2880,3668.6077,411.81866,19551.041,0.10383708,5201.3433,2.0743086,6.4843864
0a538c18e,48000,478080,2880,3758.5396,284.17535,19668.229,0.10393325,5415.086,2.0007997,6.02156
218ba5153,48000,480960,2880,3193.6167,263.86166,18418.229,0.090973385,4861.34,2.3473094,7.896662
c3de53761,48000,483840,2880,3013.2007,357.1188,16350.5205,0.10014656,4623.864,2.4672716,8.655209
b14383192,48000,486720,2880,2679.5442,305.89542,12196.3545,0.08865646,4225.668,2.730774,10.474709
8d41ed5c7,48000,489600,2880,2522.1714,508.1362,10227.083,0.08284624,3903.216,2.912918,11.921449
12aeb615d,48000,492480,2880,2515.7493,411.09714,9426.042,0.08772836,3646.797,2.908572,12.39353
3da8c8d86,48000,495360,2880,2392.3462,425.76154,9059.375,0.07766781,3576.991,3.0074422,13.207783
d9f694e6c,48000,498240,2880,2533.2554,362.95084,9286.458,0.06885905,3760.7588,2.9657097,12.651042
e07aab0c3,48000,501120,2880,2661.0986,370.47043,9897.917,0.07877496,3948.6006,2.8141959,11.401742
d9d8debd6,48000,504000,2880,2544.9229,384.83185,9385.417,0.075625345,3793.6812,2.872782,12.039545
999a3fedb,48000,506880,2880,2773.1716,267.43982,10420.3125,0.09003052,3995.6062,2.6274781,10.31804
7e6af01dc,48000,509760,2880,2752.5747,260.79526,12441.1455,0.090538055,4174.08,2.6962254,10.3107815
7426fc18b,48000,512640,2880,2822.2756,236.42287,13538.0205,0.08988651,4299.133,2.5983317,9.616231
488faca66,48000,515520,2880,2997.6902,222.1233,15244.2705,0.10004977,4548.5234,2.4707727,8.73484
7f561f26f,48000,518400,2880,3188.462,233.06168,14333.333,0.10955002,4451.268,2.3457768,8.317466
e24d79f86,48000,521280,2880,2588.776,249.339,9537.5,0.080198616,3777.0312,2.8600245,11.928521
07175a79b,48000,524160,2880,2454.6406,236.09982,8682.292,0.07669894,3493.779,3.074235,13.883201
5c0d37bf6,48000,527040,2880,2549.5796,232.74896,8778.125,0.078695066,3584.6382,2.9630241,13.143943
ec9906a1b,48000,529920,2880,2643.7996,183.71684,8982.8125,0.08371783,3625.3284,2.8635256,12.510585
de86341ed,48000,532800,2880,2626.477,169.15244,8639.0625,0.08643007,3466.2146,2.8131006,12.578985
5b2edc8e7,48000,535680,2880,2649.805,170.65848,8941.667,0.0898133,3501.895,2.7776031,12.287171
23fb94d1f,48000,538560,2880,2432.2834,192.17613,8686.458,0.08367638,3455.98,2.9938369,13.565199
4f0d39a80,48000,541440,2880,2227.3232,210.03876,8632.8125,0.0761403,3362.9788,3.1728883,14.761713
06befbdc1,48000,544320,2880,2256.9753,219.28342,8689.0625,0.06940325,3450.2612,3.2690532,15.132363
8f16d849d,48000,547200,2880,2372.8784,227.21243,9032.292,0.072632015,3637.2285,3.1827414,14.128578
37450cf71,48000,550080,2880,2507.5715,170.42653,9237.5,0.083005995,3759.5051,3.0724573,13.130814
9b6a76157,48000,552960,2880,2423.472,201.07555,9259.8955,0.076279774,3791.934,3.0895789,13.193812
d6c8da940,48000,555840,2880,2434.2966,190.6892,9285.9375,0.071139164,3836.4812,3.1064627,13.234006
44ab604a8,48000,558720,2880,2356.209,188.11836,9537.5,0.07678906,3920.518,3.0978649,12.9797
f1f31145c,48000,561600,2880,2485.5051,143.45105,10004.167,0.076058894,3953.6528,3.0577884,12.649532
a0f6f4c03,48000,564480,2880,2285.1528,217.16406,9314.583,0.06617795,3813.8882,3.2121415,13.871807
bdf1a1e5e,48000,567360,2880,2380.4119,121.34338,8664.583,0.08319113,3548.9565,3.1946676,14.393971
3ce8ab999,48000,570240,2880,2413.739,136.6678,8616.1455,0.08323522,3609.4277,3.1666856,14.139401
1dc45c1b8,48000,573120,2880,2240.1565,177.01923,7842.1875,0.07371371,3282.5447,3.4100108,16.557245
aa53e6d99,48000,576000,2880,2284.8403,135.01204,7910.9375,0.077263124,3175.5298,3.2939126,15.968047
b63b17a37,48000,578880,2880,2181.004,177.95528,7703.646,0.0754408,3122.6987,3.368797,16.629034
21647437b,48000,581760,2880,2503.442,119.40077,9019.2705,0.08986541,3451.9685,3.008288,13.448406
d31a2bdc5,48000,584640,2880,2450.6006,107.734985,8751.5625,0.09121503,3404.35,2.959544,13.060023
70d674e88,48000,587520,2880,2348.3657,124.879906,8677.083,0.09070091,3434.3494,3.0679781,13.730366
f4c3056e3,48000,590400,2880,2098.6125,178.83583,7948.9585,0.07347197,3278.0305,3.4453847,16.674782
57d16d994,48000,593280,2880,2329.6052,125.03657,8831.25,0.07951304,3620.3215,3.261143,14.548912
7437d165b,48000,596160,2880,2468.3887,129.485,11019.792,0.08628343,4029.971,3.0626051,12.446938
1ab13b542,48000,599040,2880,2601.2756,108.37995,12974.4795,0.082554065,4219.4,2.980216,11.671226
ee615f985,48000,601920,2880,2612.8862,152.91528,12681.7705,0.07474222,4181.952,3.0351996,12.026788
3a7a36c45,48000,604800,2880,2676.8398,168.54344,11504.6875,0.06733578,4128.747,2.9886472,12.005746
40ecb2625,48000,607680,2880,3005.4155,150.18947,16936.979,0.086751685,4499.1353,2.6846762,9.882847
5cad60358,48000,610560,2880,3355.8997,119.473526,18861.459,0.085187994,4770.8,2.508694,8.6996975
ac3177db4,48000,613440,2880,2976.5813,156.39754,18284.375,0.062997796,4562.3926,2.6970336,9.831517
8e905672b,48000,616320,2880,3201.8618,110.81363,19408.854,0.08377818,4922.749,2.4391508,8.17811
cf1ac95f4,48000,619200,2880,3146.3264,86.46009,19080.729,0.09712926,4804.5146,2.4920986,8.532009
5bcdb22ae,48000,622080,2880,2819.3909,133.49805,18617.188,0.0772151,4659.7153,2.727735,9.743206
ff3ffb3b4,48000,624960,2880,2992.275,112.922226,18835.938,0.0809785,4849.259,2.5916662,8.924982
5aee55b29,48000,627840,2880,3170.017,101.239075,19634.896,0.0950871,5173.423,2.4033978,7.6973267
62deb7006,48000,630720,2880,2709.708,134.55608,16945.312,0.07938812,4588.684,2.812757,10.308582
609407f3b,48000,633600,2880,2838.5327,107.86903,19034.375,0.07791545,4762.5117,2.7127392,9.51719
1e876c0fa,48000,636480,2880,2701.9978,113.95492,19319.791,0.07416296,4719.54,2.7873144,9.905839
ca11d1f30,48000,639360,2880,2969.2605,101.95523,19469.271,0.0865142,4893.1396,2.5852334,8.761389
793729945,48000,642240,2880,3015.4966,104.71011,18939.062,0.08835142,4970.498,2.5133407,8.374018
45cdf3f6a,48000,645120,2880,3081.1836,124.33812,19664.062,0.085513145,5128.913,2.4642572,7.9800673
3fdd6fcfc,48000,648000,2880,3127.4548,124.86735,19669.271,0.07608258,5034.957,2.5828204,8.582067
937f677b0,48000,650880,2880,3390.499,142.96584,19679.166,0.078541055,5347.932,2.3539748,7.2876987
e5edf9c36,48000,653760,2880,3727.5322,144.46707,19687.5,0.09209789,5599.68,2.129537,6.238763
6727973c8,48000,656640,2880,3735.7256,150.22588,19686.979,0.09716675,5594.2495,2.1168375,6.213018
fb98ce40c,48000,659520,2880,3094.9702,136.44388,19647.396,0.08090636,5005.9487,2.5539496,8.494908
8e5ee6924,48000,662400,2880,3184.0874,137.14178,19664.062,0.08726172,5125.0605,2.4626749,7.9719605
cc9cf534c,48000,665280,2880,3310.3823,102.38281,19664.062,0.09184744,5269.373,2.3390071,7.3022976
4231ea7b3,48000,668160,2880,3217.7205,94.47983,19658.334,0.09052146,5300.824,2.3675406,7.427683
4455a95d8,48000,671040,2880,3056.1917,90.60886,19585.416,0.08787327,5002.191,2.5135803,8.325086
ec7cf1a58,48000,673920,2880,2714.9727,82.5046,18242.188,0.067876086,4602.675,2.8245578,10.2349825
fd128b943,48000,676800,2880,3001.7659,81.48229,19334.896,0.077856645,4946.5356,2.5533984,8.558299
61073c7f1,48000,679680,2880,2777.692,96.82784,16134.8955,0.08178539,4528.666,2.692663,9.764552
3307c66bf,48000,682560,2880,2673.5327,116.70513,16080.7295,0.07368874,4485.0264,2.8329968,10.523946
317c3c582,48000,685440,2880,3956.172,108.45829,19680.209,0.084097326,6153.598,1.9227383,5.2284045
5f6f21275,48000,688320,2880,4108.0513,117.202705,19687.5,0.074996024,6619.9067,1.74764,4.3626413
4189ab6a6,48000,691200,2880,5307.5977,85.76793,19700.0,0.09053286,7324.4126,1.2996695,2.9413097
278612212,48000,694080,2880,5396.106,50.20575,19705.209,0.1030635,7347.0234,1.2723924,2.8708076
40da45c13,48000,696960,2880,5614.9126,62.10578,19710.938,0.10135237,7574.616,1.1831598,2.6116118
7f8ed401d,48000,699840,2880,5257.71,57.899643,19708.854,0.09665613,7330.7866,1.3158317,2.9952495
d06543510,48000,702720,2880,3833.5,94.42817,19687.5,0.08885939,6185.747,1.9166751,5.1157775
694bb935a,48000,705600,2880,4076.6746,97.506,19690.625,0.081813805,6496.837,1.7965115,4.569638
afd18fc6a,48000,708480,2880,4981.5405,84.38249,19702.604,0.09069212,7310.9985,1.3738284,3.1095116
e5d6ecf3f,48000,711360,2880,5298.589,69.406906,19706.771,0.102689676,7395.7,1.2770076,2.8556616
eca46d732,48000,714240,2880,4616.7563,105.13171,19691.666,0.10542774,6919.6206,1.5062879,3.6155674
3fa1dfaa4,48000,717120,2880,3540.792,119.47522,19687.5,0.09681673,6028.847,1.9945258,5.4500957
764526bff,48000,720000,2880,3745.1472,163.80879,19687.5,0.08768277,6194.1333,1.941944,5.1844416
27e8f1de0,48000,722880,2880,3201.7712,114.18223,19672.916,0.07983192,5452.281,2.355451,7.2978687
